Date,Close
2016-07-25,83.19
2016-07-26,83.59
2016-07-27,83.1
2016-07-28,83.12
2016-07-29,82.48
2016-08-01,84.34
2016-08-02,83.8
2016-08-03,83.67
2016-08-04,84.75
2016-08-05,84.59
2016-08-08,85
2016-08-09,85.24
2016-08-10,87.33
2016-08-11,91.77
2016-08-12,98.25
2016-08-15,97.17
2016-08-16,96.66
2016-08-17,97
2016-08-18,97
2016-08-19,96.86
2016-08-22,95.65
2016-08-23,95.79
2016-08-24,93.88
2016-08-25,93.94
2016-08-26,95.06
2016-08-29,94.88
2016-08-30,96
2016-08-31,97.19
2016-09-01,97.42
2016-09-02,99.25
2016-09-06,103.78
2016-09-07,102.32
2016-09-08,102.57
2016-09-09,99.62
2016-09-12,100.8
2016-09-13,100.28
2016-09-14,102.4
2016-09-15,104.45
2016-09-16,104.64
2016-09-19,103.03
2016-09-20,101.45
2016-09-21,106
2016-09-22,109.36
2016-09-23,107.71
2016-09-26,105.89
2016-09-27,108.26
2016-09-28,108.75
2016-09-29,105.55
2016-09-30,105.79
2016-10-03,105.38
2016-10-04,105.45
2016-10-05,106.96
2016-10-06,107.08
2016-10-07,106
2016-10-10,108.41
2016-10-11,105.23
2016-10-12,103.62
2016-10-13,102.15
2016-10-14,101.85
2016-10-17,102.84
2016-10-18,103.34
2016-10-19,103.93
2016-10-20,103.85
2016-10-21,103.94
2016-10-24,104.5
2016-10-25,104.22
2016-10-26,102.78
2016-10-27,102.38
2016-10-28,101.93
2016-10-31,101.69
2016-11-01,101.15
2016-11-02,98.51
2016-11-03,97.75
2016-11-04,97.57
2016-11-07,99.35
2016-11-08,99.85
2016-11-09,96.67
2016-11-10,94.34
2016-11-11,92.99
2016-11-14,89.77
2016-11-15,91
2016-11-16,92.86
2016-11-17,94.07
2016-11-18,93.39
2016-11-21,93.41
2016-11-22,93.21
2016-11-23,93.03
2016-11-25,93.01
2016-11-28,93.76
2016-11-29,94.99
2016-11-30,94.02
2016-12-01,89.86
2016-12-02,90.48
2016-12-05,90.99
2016-12-06,90.4
2016-12-07,91.07
2016-12-08,92.31
2016-12-09,93.28
2016-12-12,92.47
2016-12-13,92.16
2016-12-14,91.19
2016-12-15,88.85
2016-12-16,88.67
2016-12-19,88.93
2016-12-20,89.84
2016-12-21,89.25
2016-12-22,86.8
2016-12-23,86.79
2016-12-27,87.54
2016-12-28,87.37
2016-12-29,87.33
2016-12-30,87.81
2017-01-03,88.6
2017-01-04,90.51
2017-01-05,94.37
2017-01-06,93.89
2017-01-09,94.72
2017-01-10,96.75
2017-01-11,96.94
2017-01-12,95.9
2017-01-13,96.27
2017-01-17,96.12
2017-01-18,96
2017-01-19,96.17
2017-01-20,96.06
2017-01-23,98.41
2017-01-24,101.43
2017-01-25,104.06
2017-01-26,102.75
2017-01-27,102.07
2017-01-30,101.02
2017-01-31,101.31
2017-02-01,101.57
2017-02-02,100.84
2017-02-03,100.39
2017-02-06,100.9
2017-02-07,100.83
2017-02-08,103.57
2017-02-09,103.34
2017-02-10,102.36
2017-02-13,103.1
2017-02-14,101.59
2017-02-15,101.55
2017-02-16,100.82
2017-02-17,100.52
2017-02-21,102.12
2017-02-22,104.2
2017-02-23,102.46
2017-02-24,102.95
2017-02-27,103.6
2017-02-28,102.9
2017-03-01,104.04
2017-03-02,103.19
2017-03-03,103.31
2017-03-06,102.31
2017-03-07,102.63
2017-03-08,103.22
2017-03-09,103.24
2017-03-10,103.39
2017-03-13,105.18
2017-03-14,104.25
2017-03-15,103.69
2017-03-16,105.63
2017-03-17,105.61
2017-03-20,107.25
2017-03-21,105.09
2017-03-22,106.09
2017-03-23,108.25
2017-03-24,108.04
2017-03-27,108.08
2017-03-28,107.8
2017-03-29,109.51
2017-03-30,108.85
2017-03-31,107.83
2017-04-03,108.09
2017-04-04,107.52
2017-04-05,107.44
2017-04-06,108.04
2017-04-07,108.99
2017-04-10,111.7
2017-04-11,110.44
2017-04-12,110.63
2017-04-13,110.21
2017-04-17,111.76
2017-04-18,111.23
2017-04-19,110.76
2017-04-20,112.96
2017-04-21,113.11
2017-04-24,114.86
2017-04-25,115.48
2017-04-26,114.97
2017-04-27,115.43
2017-04-28,115.5
2017-05-01,116.68
2017-05-02,118.09
2017-05-03,116.57
2017-05-04,115.86
2017-05-05,116.04
2017-05-08,116.86
2017-05-09,120
2017-05-10,119.98
2017-05-11,120.16
2017-05-12,120.34
2017-05-15,121.4
2017-05-16,124.02
2017-05-17,120.72
2017-05-18,121.27
2017-05-19,123.22
2017-05-22,124.75
2017-05-23,122.93
2017-05-24,122.81
2017-05-25,123.63
2017-05-26,123.99
2017-05-30,123.91
2017-05-31,122.46
2017-06-01,123.97
2017-06-02,124.13
2017-06-05,125.37
2017-06-06,124.62
2017-06-07,125.64
2017-06-08,142.34
2017-06-09,139.44
2017-06-12,139.08
2017-06-13,136.6
2017-06-14,136.67
2017-06-15,135.08
2017-06-16,134.87
2017-06-19,139.47
2017-06-20,138.38
2017-06-21,143.29
2017-06-22,142.27
2017-06-23,143.01
2017-06-26,142.73
2017-06-27,141.53
2017-06-28,143.95
2017-06-29,140.81
2017-06-30,140.9
2017-07-03,140.99
2017-07-05,144.87
2017-07-06,142.2
2017-07-07,142.43
2017-07-10,143.81
2017-07-11,145.81
2017-07-12,149
2017-07-13,149.52
2017-07-14,151.83
2017-07-17,151.23
2017-07-18,153.75
2017-07-19,153.15
2017-07-20,152.11
2017-07-21,151.89
2017-07-24,152.26
2017-07-25,152.44
2017-07-26,155.79
2017-07-27,154.15
2017-07-28,157.56
2017-07-31,154.95
2017-08-01,154.73
2017-08-02,151.91
2017-08-03,153.32
2017-08-04,153.33
2017-08-07,158.84
2017-08-08,157.5
2017-08-09,157.49
2017-08-10,151.77
2017-08-11,151.7
2017-08-14,154.61
2017-08-15,157.75
2017-08-16,159.5
2017-08-17,163.92
2017-08-18,167.5
2017-08-21,169.25
2017-08-22,174.46
2017-08-23,175.8
2017-08-24,175
2017-08-25,171.74
2017-08-28,168.3
2017-08-29,167.41
2017-08-30,171.25
2017-08-31,171.74
2017-09-01,171.04
2017-09-05,169.92
2017-09-06,168.14
2017-09-07,170.48
2017-09-08,169
2017-09-11,174.06
2017-09-12,175.31
2017-09-13,178.97
2017-09-14,177.1
2017-09-15,176.7
2017-09-18,179.98
2017-09-19,180.07
2017-09-20,177.95
2017-09-21,177.39
2017-09-22,178.14
2017-09-25,169.59
2017-09-26,167.02
2017-09-27,170.99
2017-09-28,170.24
2017-09-29,172.71
2017-10-02,173.61
2017-10-03,178.56
2017-10-04,178.71
2017-10-05,178.89
2017-10-06,179.2
2017-10-09,182.09
2017-10-10,183.12
2017-10-11,184.69
2017-10-12,180.53
2017-10-13,178.45
2017-10-16,179.56
2017-10-17,175.32
2017-10-18,179.61
2017-10-19,177.93
2017-10-20,177.32
2017-10-23,173.13
2017-10-24,173.7
2017-10-25,170.22
2017-10-26,170.32
2017-10-27,176.15
2017-10-30,181.58
2017-10-31,184.89
2017-11-01,186.08
2017-11-02,184.81
2017-11-03,183.21
2017-11-06,187.84
2017-11-07,188.51
2017-11-08,185.9
2017-11-09,185.13
2017-11-10,186.41
2017-11-13,184.54
2017-11-14,181.79
2017-11-15,181.48
2017-11-16,185.43
2017-11-17,185.13
2017-11-20,188
2017-11-21,190.9
2017-11-22,189.84
2017-11-24,191.19
2017-11-27,188.03
2017-11-28,186.69
2017-11-29,179.91
2017-11-30,177.08
2017-12-01,174.61
2017-12-04,169.58
2017-12-05,168.96
2017-12-06,172.63
2017-12-07,174.47
2017-12-08,177.62
2017-12-11,179.29
2017-12-12,174.64
2017-12-13,176.47
2017-12-14,171.75
2017-12-15,173.55
2017-12-18,173.37
2017-12-19,171.28
2017-12-20,172.64
2017-12-21,175.32
2017-12-22,176.29
2017-12-26,172.33
2017-12-27,172.97
2017-12-28,172.3
2017-12-29,172.43
2018-01-02,183.65
2018-01-03,184
2018-01-04,185.71
2018-01-05,190.7
2018-01-08,190.33
2018-01-09,190.8
2018-01-10,189.79
2018-01-11,188.75
2018-01-12,187.79
2018-01-16,182.4
2018-01-17,183.83
2018-01-18,184.4
2018-01-19,184.05
2018-01-22,184.02
2018-01-23,192.28
2018-01-24,195.53
2018-01-25,198.33
2018-01-26,205.22
2018-01-29,203.01
2018-01-30,199.66
2018-01-31,204.29
2018-02-01,192.22
2018-02-02,187.31
2018-02-05,180.53
2018-02-06,185.17
2018-02-07,180.3
2018-02-08,173.7
2018-02-09,176.67
2018-02-12,177.44
2018-02-13,179.25
2018-02-14,186.76
2018-02-15,187.45
2018-02-16,183.68
2018-02-20,187.19
2018-02-21,188.82
2018-02-22,188.75
2018-02-23,193.29
2018-02-26,194.19
2018-02-27,188.26
2018-02-28,186.14
2018-03-01,181.99
2018-03-02,179.76
2018-03-05,181.6
2018-03-06,187.37
2018-03-07,189.05
2018-03-08,187.18
2018-03-09,190.55
2018-03-12,192.74
2018-03-13,188.41
2018-03-14,192.56
2018-03-15,199.06
2018-03-16,200.28
2018-03-19,194.53
2018-03-20,198.95
2018-03-21,195.3
2018-03-22,184.65
2018-03-23,181.2
2018-03-26,190.5
2018-03-27,181.89
2018-03-28,178.91
2018-03-29,183.54
2018-04-02,177.61
2018-04-03,174.67
2018-04-04,172.07
2018-04-05,172.57
2018-04-06,167.52
2018-04-09,169.87
2018-04-10,177.1
2018-04-11,175.36
2018-04-12,175.92
2018-04-13,172.04
2018-04-16,174.7
2018-04-17,178.7
2018-04-18,182.68
2018-04-19,181.39
2018-04-20,179.11
2018-04-23,175.57
2018-04-24,173.09
2018-04-25,170.22
2018-04-26,173.9
2018-04-27,177.16
2018-04-30,178.54
2018-05-01,179.5
2018-05-02,181.45
2018-05-03,182.45
2018-05-04,188.89
2018-05-07,195.35
2018-05-08,196.31
2018-05-09,195.43
2018-05-10,195.96
2018-05-11,194.36
2018-05-14,198.64
2018-05-15,196.61
2018-05-16,198.11
2018-05-17,196.02
2018-05-18,195
2018-05-21,197.64
2018-05-22,195.87
2018-05-23,196.8
2018-05-24,197.37
2018-05-25,199.2
2018-05-29,198
2018-05-30,197.98
2018-05-31,197.98
2018-06-01,204.34
2018-06-04,208.95
2018-06-05,208.37
2018-06-06,208.3
2018-06-07,203.62
2018-06-08,205.07
2018-06-11,205.7
2018-06-12,209.08
2018-06-13,206.62
2018-06-14,210.86
2018-06-15,208
2018-06-18,208.57
2018-06-19,204.43
2018-06-20,206.23
2018-06-21,202.21
2018-06-22,202.01
2018-06-25,191.25
2018-06-26,191.42
2018-06-27,185.02
2018-06-28,188.38
2018-06-29,185.53
2018-07-02,186.36
2018-07-03,184.75
2018-07-05,186.88
2018-07-06,192.27
2018-07-09,192.75
2018-07-10,192.55
2018-07-11,187.42
2018-07-12,190.17
2018-07-13,190.04
2018-07-16,190.35
2018-07-17,192.66
2018-07-18,190.79
2018-07-19,187.34
2018-07-20,187.25
2018-07-23,187.04
2018-07-24,189
2018-07-25,197.98
2018-07-26,194.18
2018-07-27,189.42
2018-07-30,184.82
2018-07-31,187.23
2018-08-01,185.27
2018-08-02,182.6
2018-08-03,180.84
2018-08-06,178.62
2018-08-07,179.92
2018-08-08,177.52
2018-08-09,177.19
2018-08-10,180.01
2018-08-13,177.68
2018-08-14,172.53
2018-08-15,169.83
2018-08-16,171.99
2018-08-17,172.78
2018-08-20,176.29
2018-08-21,177.92
2018-08-22,177.85
2018-08-23,172.23
2018-08-24,174.23
2018-08-27,180.65
2018-08-28,178.19
2018-08-29,178.5
2018-08-30,174.6
2018-08-31,175.01
2018-09-04,170.44
2018-09-05,164.23
2018-09-06,159.87
2018-09-07,162.37
2018-09-10,156.36
2018-09-11,157.46
2018-09-12,161.46
2018-09-13,165.53
2018-09-14,164.74
2018-09-17,158.89
2018-09-18,156.65
2018-09-19,162.63
2018-09-20,165.88
2018-09-21,164.63
2018-09-24,163.16
2018-09-25,164.25
2018-09-26,165.4
2018-09-27,166.32
2018-09-28,164.76
2018-10-01,162
2018-10-02,160.23
2018-10-03,162.37
2018-10-04,156.13
2018-10-05,154.63
2018-10-08,151.14
2018-10-09,146.94
2018-10-10,138.29
2018-10-11,141.9
2018-10-12,147.29
2018-10-15,144.16
2018-10-16,149.6
2018-10-17,148.14
2018-10-18,142.02
2018-10-19,142.93
2018-10-22,148.8
2018-10-23,146.65
2018-10-24,139.61
2018-10-25,144.6
2018-10-26,142.87
2018-10-29,133.38
2018-10-30,136.33
2018-10-31,142.28
2018-11-01,151.25
2018-11-02,147.59
2018-11-05,144.64
2018-11-06,147.44
2018-11-07,152.5
2018-11-08,148.99
2018-11-09,144.85
2018-11-12,142.82
2018-11-13,146.98
2018-11-14,150.44
2018-11-15,156.22
2018-11-16,154.1
2018-11-19,149.53
2018-11-20,145.98
2018-11-21,149.41
2018-11-23,150.33
2018-11-26,156.01
2018-11-27,156.46
2018-11-28,159.34
2018-11-29,156.28
2018-11-30,160.86
2018-12-03,163.74
2018-12-04,158.34
2018-12-06,155.83
2018-12-07,153.06
2018-12-10,151.43
2018-12-11,151.83
2018-12-12,151.5
2018-12-13,151.48
2018-12-14,149
2018-12-17,143.98
2018-12-18,140.82
2018-12-19,137.14
2018-12-20,135.11
2018-12-21,132
2018-12-24,131.89
2018-12-26,138
2018-12-27,138.45
2018-12-28,139.09
2018-12-31,137.07
2019-01-02,136.7
2019-01-03,130.6
2019-01-04,139.75
2019-01-07,143.1
2019-01-08,146.79
2019-01-09,151.92
2019-01-10,151.69
2019-01-11,151.32
2019-01-14,149.27
2019-01-15,150.88
2019-01-16,154.84
2019-01-17,155.97
2019-01-18,157.02
2019-01-22,152.15
2019-01-23,152.03
2019-01-24,155.86
2019-01-25,159.21
2019-01-28,158.92
2019-01-29,156.88
2019-01-30,166.82
2019-01-31,168.49
2019-02-01,167.97
2019-02-04,166.7
2019-02-05,171.83
2019-02-06,171.52
2019-02-07,166.96
2019-02-08,167.36
2019-02-11,167.45
2019-02-12,168.71
2019-02-13,169.4
2019-02-14,168.38
2019-02-15,166.15
2019-02-19,170.18
2019-02-20,170.71
2019-02-21,171.66
2019-02-22,176.92
2019-02-25,183.25
2019-02-26,183.54
2019-02-27,184.58
2019-02-28,183.03
2019-03-01,183.88
2019-03-04,187.25
2019-03-05,185
2019-03-06,184.17
2019-03-07,177.32
2019-03-08,175.03
2019-03-11,180.41
2019-03-12,180.63
2019-03-13,180.7
2019-03-14,180.36
2019-03-15,180.97
2019-03-18,181.83
2019-03-19,182.14
2019-03-20,181.28
2019-03-21,181.5
2019-03-22,176.26
2019-03-25,178.77
2019-03-26,178.08
2019-03-27,177.03
2019-03-28,177.73
2019-03-29,182.45
2019-04-01,180.89
2019-04-02,181.74
2019-04-03,178.32
2019-04-04,181.07
2019-04-05,185.35
2019-04-08,186.5
2019-04-09,187.19
2019-04-10,186.19
2019-04-11,184.98
2019-04-12,188.91
2019-04-15,183.07
2019-04-16,185.78
2019-04-17,187.55
2019-04-18,186.94
2019-04-22,185.38
2019-04-23,187.29
2019-04-24,185.67
2019-04-25,187.88
2019-04-26,187.09
2019-04-29,186.94
2019-04-30,185.57
2019-05-01,189.31
2019-05-02,190.39
2019-05-03,195.21
2019-05-06,188.24
2019-05-07,181.43
2019-05-08,179.59
2019-05-09,179.04
2019-05-10,178
2019-05-13,170.01
2019-05-14,174.84
2019-05-15,177.6
2019-05-16,175.57
2019-05-17,169.57
2019-05-20,160.65
2019-05-21,163.43
2019-05-22,158.83
2019-05-23,156
2019-05-24,155
2019-05-28,154.81
2019-05-29,152.48
2019-05-30,151.07
2019-05-31,149.26
2019-06-03,149.91
2019-06-04,154.15
2019-06-05,151.65
2019-06-06,151.5
2019-06-07,154.23
2019-06-10,159.85
2019-06-11,162.65
2019-06-12,160.04
2019-06-13,160.33
2019-06-14,158.1
2019-06-17,159.91
2019-06-18,165.51
2019-06-19,165.46
2019-06-20,168.25
2019-06-21,167.55
2019-06-24,168.1
2019-06-25,165.8
2019-06-26,168.99
2019-06-27,170.9
2019-06-28,169.45
2019-07-01,175.05
2019-07-02,175.45
2019-07-03,174.67
2019-07-05,173.3
2019-07-08,168.45
2019-07-09,168.8
2019-07-10,166.93
2019-07-11,166.55
2019-07-12,169.07
2019-07-15,173.5
2019-07-16,174.19
2019-07-17,174.82
2019-07-18,172.8
2019-07-19,172.99
2019-07-22,174
2019-07-23,178.09
2019-07-24,178.67
2019-07-25,177.29
2019-07-26,178.74
2019-07-29,177.02
2019-07-30,174.1
2019-07-31,173.11
2019-08-01,165.65
2019-08-02,161
2019-08-05,153.67
2019-08-06,157.43
2019-08-07,159.17
2019-08-08,162.22
2019-08-09,159.12
2019-08-12,159.31
2019-08-13,164.03
2019-08-14,162.06
2019-08-15,166.97
2019-08-16,174.6
2019-08-19,178.28
2019-08-20,177.21
2019-08-21,175.24
2019-08-22,171.91
2019-08-23,164.54
2019-08-26,165.9
2019-08-27,166.2
2019-08-28,167.48
2019-08-29,172.81
2019-08-30,175.03
2019-09-03,172.41
2019-09-04,174.33
2019-09-05,178.94
2019-09-06,176.69
2019-09-09,177.78
2019-09-10,174.99
2019-09-11,176.09
2019-09-12,178.24
2019-09-13,179.17
2019-09-16,177.07
2019-09-17,179
2019-09-18,180
2019-09-19,180.46
2019-09-20,182.51
2019-09-23,176.98
2019-09-24,171.55
2019-09-25,176.66
2019-09-26,175
2019-09-27,165.98
2019-09-30,167.23
2019-10-01,165.15
2019-10-02,165.77
2019-10-03,169.48
2019-10-04,170.34
2019-10-07,168.32
2019-10-08,161.93
2019-10-09,165.19
2019-10-10,166.07
2019-10-11,172.94
2019-10-14,171.16
2019-10-15,175.29
2019-10-16,177.12
2019-10-17,176.85
2019-10-18,169.13
2019-10-21,173.52
2019-10-22,169.89
2019-10-23,169.92
2019-10-24,172.55
2019-10-25,174.31
2019-10-28,178.68
2019-10-29,176.89
2019-10-30,177.53
2019-10-31,176.67
2019-11-01,176.46
2019-11-04,179.69
2019-11-05,182
2019-11-06,184.16
2019-11-07,184.16
2019-11-08,187.16
2019-11-11,186.71
2019-11-12,186.97
2019-11-13,182.48
2019-11-14,182.8
2019-11-15,185.49
2019-11-18,184.61
2019-11-19,185.25
2019-11-20,182.35
2019-11-21,184.86
2019-11-22,186.78
2019-11-25,190.45
2019-11-26,194.7
2019-11-27,200.82
2019-11-29,200
2019-12-02,196.31
2019-12-03,194.9
2019-12-04,193.74
2019-12-05,200
2019-12-06,201.89
2019-12-09,198.74
2019-12-10,200.45
2019-12-11,204.64
2019-12-12,204.5
2019-12-13,204.91
2019-12-16,206.97
2019-12-17,208.18
2019-12-18,210
2019-12-19,210.13
2019-12-20,212.25
2019-12-23,214.83
2019-12-24,214.26
2019-12-26,216.38
2019-12-27,215.47
2019-12-30,212.91
